movieId,plot_kw_0,plot_kw_1,plot_kw_2,plot_kw_3,plot_kw_4,plot_kw_5,plot_kw_6,plot_kw_7,plot_kw_8,plot_kw_9,plot_kw_10,plot_kw_11,plot_kw_12,plot_kw_13,plot_kw_14,plot_kw_15,plot_kw_16,plot_kw_17,plot_kw_18,plot_kw_19,plot_kw_20,plot_kw_21,plot_kw_22,plot_kw_23,plot_kw_24,plot_kw_25,plot_kw_26,plot_kw_27,plot_kw_28,plot_kw_29,plot_kw_30,plot_kw_31,plot_kw_32,plot_kw_33,plot_kw_34,plot_kw_35,plot_kw_36,plot_kw_37,plot_kw_38,plot_kw_39,plot_kw_40,plot_kw_41,plot_kw_42,plot_kw_43,plot_kw_44,plot_kw_45,plot_kw_46,plot_kw_47,plot_kw_48,plot_kw_49,plot_kw_50,plot_kw_51,plot_kw_52,plot_kw_53,plot_kw_54,plot_kw_55,plot_kw_56,plot_kw_57,plot_kw_58,plot_kw_59,plot_kw_60,plot_kw_61,plot_kw_62,plot_kw_63,plot_kw_64,plot_kw_65,plot_kw_66,plot_kw_67,plot_kw_68,plot_kw_69,plot_kw_70,plot_kw_71,plot_kw_72,plot_kw_73,plot_kw_74,plot_kw_75,plot_kw_76,plot_kw_77,plot_kw_78,plot_kw_79,plot_kw_80,plot_kw_81,plot_kw_82,plot_kw_83,plot_kw_84,plot_kw_85,plot_kw_86,plot_kw_87,plot_kw_88,plot_kw_89,plot_kw_90,plot_kw_91,plot_kw_92,plot_kw_93,plot_kw_94,plot_kw_95,plot_kw_96,plot_kw_97,plot_kw_98,plot_kw_99
0499549,0.01541775977771979,0.03043089845618878,0.0001325344221378731,0.0022023563810544934,0.01815758881694103,0.006769318491080925,0.07326944732612697,-0.02773576607316262,-0.03428985723941581,0.0005645637643067365,0.012140853705486966,-0.004440104172999828,0.016378768999284626,0.003174646141930792,0.015847057885526677,-0.018639762373581673,-0.02238064675248205,0.008059344079011925,-0.03675273106542799,0.07202902853808232,-0.04318471924437841,0.005981202011316643,-0.06402471296502997,-0.04314067424046135,0.015453924438166834,0.01391232636767675,0.005354116431844315,-0.011486065614117146,0.02675628907401148,0.047622665200071815,-0.12484497614266643,-0.01809332462506288,0.03441195167030177,-0.0443215531372843,-0.00747625278928891,-0.03915296277737218,-0.0037209714634639985,0.006818539982486478,-0.05118468768243829,-0.03083155340885862,-0.05202126840825509,-0.1432280461372349,0.12177242892132106,0.1798546230234657,-0.009630645980424908,-0.0779398608741719,-0.13539585119856032,-0.10666554237408743,-0.1094436015864846,-0.07990288536284103,-0.19072064979361808,0.07704241530499581,-0.06646732278683871,0.05878902347271809,0.06788139076256848,-0.03319860005723407,-0.05088697816248396,-0.06787083246740565,0.042161532341118094,-0.05785925435620773,0.09504431369139518,-0.05696072385636333,-0.024771265255840128,-0.0218357894961902,-0.02678117258105371,-0.012613512074626316,-0.004152930708153783,-0.04026382580603229,0.006714296234842025,0.06272511103617277,0.00956397269281575,0.014733262814920413,-0.037436164558699754,0.03611673360320017,0.04012847690632505,0.010196698396137337,0.03541636900988684,-0.05085141788081478,0.051647683035592945,0.041740267831080306,-0.01320142018774648,0.02768931342052624,-0.01810512742637465,0.0005812510952447568,-0.015038513892199182,2.1464502874279347e-05,0.02491863054358417,-0.01564633625857147,-0.023517725950711752,0.00025848955802402714,-0.0073485358293473675,0.024449081319627287,-0.07315259017645868,-0.020079568773579293,-0.03312910505090625,0.05021034077806971,-0.036078466152768905,-0.04324064410998322,-0.03070697867099243,0.05429165855104916
0449088,0.0036775794923390895,0.0010947889840299673,-7.038444319386503e-05,0.004060074220772502,0.0004453895955523174,0.004664968287914591,0.030483804723989923,0.005649043094022634,0.021795180225329277,0.014178980829029858,-0.024286162029523592,0.0008987219738053172,-0.01530956147621279,0.010891122988300417,0.014153241685972857,-0.007859894712169581,0.007633929234572508,-0.002620438031081161,0.013197840351985601,0.0038019569518700593,-0.00374182108579717,-0.004573929387037882,-0.007917566772358029,0.01139175321278133,0.016662995055949897,0.018977222929666172,0.017388178852302993,-0.012406284983842341,-0.003810737949124986,0.02228578041066249,-0.012460794592006148,-0.009866470408521332,-0.005573434468047647,-0.0020972995589448808,-0.004748762715029122,-0.010274154647176638,0.02099814063096743,0.03196289891707117,-0.007366513384270336,-0.005830554765710244,-0.017687914387952294,-0.004312044598944373,-0.0006922309840698315,-0.03402997742885841,0.004635455707709202,0.017506889867866266,0.027356171398767188,0.01661916854320878,0.01041300515399075,0.008020949725091427,0.0010564674511547175,0.029424229706930465,0.003912750630162559,0.029404733141944837,-0.014588452709614924,0.02206770101879414,0.011940199553760175,0.02559278123245365,0.024697935532583464,0.006264730889173036,0.00024376414150987114,-0.004667332573931409,-0.021366012946937556,0.0007910140039232799,-0.003623988290313401,0.013614937902845674,0.006157473796068075,0.014710116513124982,0.00838859368651919,0.006757148554697435,0.014101478706039696,-0.02467939388080436,0.013952152139647176,0.0025064376259967443,-0.0002437940994968217,0.01894271374599986,-0.010504079287992909,0.06875764460018519,0.06061759005448821,-0.011479035564183344,0.013860917549795458,0.026131051921069477,-0.031974335348053516,0.0123351313830102,0.052548678239702516,-0.011231700935938848,-0.026420636709372513,-0.007431608994308003,0.07467611900378915,0.00033803281339292164,0.0195191520827626,-0.00662149691289663,-0.01322461287740291,-0.03200666783832483,-0.012028570245367114,-0.029319470104236665,-0.04119986842493541,0.0025254360376119984,0.03653682122080164,0.014706375335510554
2379713,0.023872806343678703,0.024859473419473626,0.00495536778854049,0.08580400576269702,0.024598974366500277,-0.009463663265833928,0.04652004057165846,0.10324907574422224,-0.024985039040340138,0.033474207379624726,0.22644412019874788,-0.14700938826849505,0.02790787315974877,0.04772527379031911,0.26027250982558164,-0.07260501659715492,0.08639274928291371,-0.01360573029232826,-0.10920930467369218,-0.06784928493309031,-0.02616123734320297,-0.0377240769713103,-0.06348825958580684,0.008778910897544442,-0.08223835477975347,0.009314390194278608,-0.022490115023565467,-0.055430768159294576,-0.010904615247538036,-0.0011657909140454328,0.04554740215677554,0.01334213523568668,-0.0032931039145557613,-0.03556178168971752,0.00874176026432921,0.033166431712178535,0.11469229737714348,-0.08011701166747238,-0.022198428535207655,0.06642827286979375,-0.06156873848562484,-0.19000315975233625,0.10213152924468528,-0.1447667757998825,-0.23141622000523873,-0.23384291349157696,0.003597523044735427,-0.15074134158302818,0.0924668954304411,0.06617497014109319,-0.07127494683844089,-0.23100153815294794,0.15700133051463572,0.02007650070211261,0.09798770247555694,-0.03841813347685519,0.0888681327144087,-0.010209308897943114,-0.004118065929208478,0.06458887803784646,-0.1245499114987259,0.00808196805723562,0.059561270976195284,0.02830072617081662,0.12333704320158714,-0.0014050651120099235,0.07795007472065361,-0.0031517936316311185,0.032889253411594196,0.10605795711329438,0.02148471116293021,0.034954513716950866,0.05411632197146293,0.05549965532804851,-0.018407320891460528,-0.09894412016141056,0.023230414480007563,-0.017428366865709664,-0.03630228874236071,-0.008316466250725059,-0.05683720698335839,0.030959424873514035,0.0626171084089115,0.034077344442816834,-0.08047211794937605,0.03019388754579982,-0.02048904054472258,0.0015759541283056216,0.004602353599666219,0.010368604295972134,0.0028925763981673008,0.047828837058390535,-0.07246269193932431,-0.05337592394014248,-0.048301873620591476,0.05552757430113372,0.028896456878272806,-0.02300185528678125,-0.007530888167967225,0.0008034298305481233
2379713,0.023872806343678703,0.024859473419473626,0.00495536778854049,0.08580400576269702,0.024598974366500277,-0.009463663265833928,0.04652004057165846,0.10324907574422224,-0.024985039040340138,0.033474207379624726,0.22644412019874788,-0.14700938826849505,0.02790787315974877,0.04772527379031911,0.26027250982558164,-0.07260501659715492,0.08639274928291371,-0.01360573029232826,-0.10920930467369218,-0.06784928493309031,-0.02616123734320297,-0.0377240769713103,-0.06348825958580684,0.008778910897544442,-0.08223835477975347,0.009314390194278608,-0.022490115023565467,-0.055430768159294576,-0.010904615247538036,-0.0011657909140454328,0.04554740215677554,0.01334213523568668,-0.0032931039145557613,-0.03556178168971752,0.00874176026432921,0.033166431712178535,0.11469229737714348,-0.08011701166747238,-0.022198428535207655,0.06642827286979375,-0.06156873848562484,-0.19000315975233625,0.10213152924468528,-0.1447667757998825,-0.23141622000523873,-0.23384291349157696,0.003597523044735427,-0.15074134158302818,0.0924668954304411,0.06617497014109319,-0.07127494683844089,-0.23100153815294794,0.15700133051463572,0.02007650070211261,0.09798770247555694,-0.03841813347685519,0.0888681327144087,-0.010209308897943114,-0.004118065929208478,0.06458887803784646,-0.1245499114987259,0.00808196805723562,0.059561270976195284,0.02830072617081662,0.12333704320158714,-0.0014050651120099235,0.07795007472065361,-0.0031517936316311185,0.032889253411594196,0.10605795711329438,0.02148471116293021,0.034954513716950866,0.05411632197146293,0.05549965532804851,-0.018407320891460528,-0.09894412016141056,0.023230414480007563,-0.017428366865709664,-0.03630228874236071,-0.008316466250725059,-0.05683720698335839,0.030959424873514035,0.0626171084089115,0.034077344442816834,-0.08047211794937605,0.03019388754579982,-0.02048904054472258,0.0015759541283056216,0.004602353599666219,0.010368604295972134,0.0028925763981673008,0.047828837058390535,-0.07246269193932431,-0.05337592394014248,-0.048301873620591476,0.05552757430113372,0.028896456878272806,-0.02300185528678125,-0.007530888167967225,0.0008034298305481233
1345836,0.01506407526290767,0.031572865856442395,-0.008111514244380318,0.040757734816006086,0.043955600681374385,-0.012848469463606047,-0.01793808229158407,-0.019915493499121785,0.009306566396899371,-0.0007306148141549812,-0.012310971947618066,0.008187667538241924,-0.0013074685594957546,-0.0016954055652527182,0.0013263393699566302,0.006206392525540552,-0.0077308853385378825,0.014036935469765957,-0.012627000979519324,0.0043191185248984566,-0.012792094656981803,0.0023198918725956543,-0.00845069844838215,-0.0022730874357485232,-0.0023685316709866587,0.008908470304793383,0.018401680762498537,0.005904852094147602,0.024903984384933547,-0.014652806851466317,0.008958884542177957,0.022944281554030947,0.015327917920613837,-0.0499594266923455,0.036213261640835104,-0.013697508293553484,-0.008432572465932804,-0.026905284204091804,-0.02461849275110716,-0.027054444456900986,-0.001035946703994489,0.013107513483900705,-0.009928768206591682,-0.013777059651887403,0.015470618758916805,0.010438719395704546,-0.004464246670501131,0.03481967283506141,0.01411410025691727,0.013694947641199792,0.009458236542775701,-0.02678491185156636,-0.009553784622847464,-0.002011565673577357,0.00029363438854923643,0.019903224031630525,-0.008430662886150889,0.026017516867391566,-0.018345549919313,0.05319911319100218,0.023684511773557203,-0.052848312862790604,-0.04954080762334042,-0.036969536708067276,0.006772314528980259,0.028837736866688318,0.07145091815430164,-0.0022453121355736146,0.04167994029618858,0.05398722117958552,-0.029215320548633225,0.0067012056149761265,-0.029723774178952837,0.01343411347650585,-0.021635132685027567,-0.02657472155274079,0.001599343441598819,0.021971059868290455,-0.012593097219592567,-0.05711068088254034,0.04531041605418515,-0.019940896943878107,0.005539041947116807,-0.010906737846537977,-0.09290981166417131,-0.03951025803010437,0.05970632621529383,-0.07562329829730126,0.029442731749448236,-0.07503314221350306,-0.0359930628822369,0.036756462006167466,0.002951362713652043,0.05718587327289321,0.05214942744987276,-0.02040240522130237,0.038265022958541145,-0.0538067288200361,0.022642839660019384,-0.045385119523900286
0401729,0.04417357443251823,-0.003629573485486861,0.03545488111739793,0.045541577055083146,0.051381744292638955,0.04261113646854715,0.4203619580608548,-0.17135201687925014,-0.2289733572681931,0.015659921046270456,-0.038714650486953835,0.07802668190545888,-0.21560026723908804,0.023156945633804292,0.01830412463846546,-0.004461669869897446,0.04511674832737686,0.049925972814699675,0.0525882799808375,-0.03382916610803251,-0.03558731528081947,-0.01669536190669821,-0.012271112165843735,0.08856887639694035,-0.17027930092066249,-0.0627316567452512,0.04333369286420162,-0.006726804146555272,-0.012878679491418608,-0.07396271342654585,0.04280859928527253,-0.02357815968716999,-0.01217447581798639,0.0269619717459695,-0.0230147802899699,0.08331632020994535,-0.015855063341736326,-0.07508472298879769,0.02299850026511955,-0.043994310099459984,0.02015555471833834,-0.022258202419357376,-0.030309735565430755,-0.04489464283829245,0.015637014698698996,0.02875395160246008,0.017274951281934462,0.012308417352683476,-0.006566289861664099,0.028575426104686698,-0.06351772570003228,0.02705989865674891,0.044458737715042655,0.018432468039402353,-0.04263781358527449,0.04668942758962821,0.012821892664314528,0.03441407043915618,-0.00729366791723172,-0.021585331872204048,-0.13704966115739,0.02294695319384844,0.06328408515270587,-0.05974935043585349,0.033883267976392586,-0.027155424119340466,0.039368566353988915,0.023552626074509503,-0.022281426065311073,0.11756457285247326,0.034193889160082126,-0.01345200601358481,0.035975022058849525,0.0005823320931718233,-0.04201663016546178,0.06941962813214897,0.06281656970753995,0.1829158777068334,0.16066341108206333,0.08767852152117162,0.021443292255398008,-0.014379921046943253,-0.07436875244570831,-0.023003584909692346,-0.016844951394664586,0.008848081341290729,-0.10404750932318815,0.010569794581589836,0.18544736665092978,0.041588048427660895,0.13625644618775704,0.013939606987296039,0.201441489549866,0.06211003695389546,0.02934764365209889,0.018061837637066012,-0.0813094127951499,-0.045338068488732834,0.07073607553595895,-0.014736554374426097
0413300,0.002340442314125474,6.228283671301632e-05,0.004090554617003224,0.00106051486871974,0.0036331788733256973,0.015404890989368241,0.001964153519730082,-0.00047796480842266317,0.001203996400173445,0.009874241151028793,-0.003649601298194099,-0.00253811020416186,0.0071490439642429085,0.0015757356574357456,-0.0005220100502720989,0.0018722749184369952,-0.000712303281944228,0.00019620919188219793,-0.0010658970870560853,-0.0012463141250473526,0.004031752931396846,-0.002856485101520809,-0.006607270240437227,0.012501542673647099,-0.006861352986589268,-0.011736219187120641,-0.0031905001565588633,0.004623146701226373,0.007311843876488816,-0.005969741027717589,-0.007223036307180647,-0.00043145021857746705,-0.005434825445573421,0.006561174396135033,0.0035539783170273364,-0.00893192292673432,0.002305386855890993,0.005696578439688289,-0.0043062976021808076,-0.0018939196669278094,-0.0035455570174428262,0.009876229741759243,0.004072687576819852,0.0006451833605873642,0.0018191964014326152,0.004858821670925706,0.00793527390866617,-0.003874556285229641,-0.007888701008938714,0.0003545847370781025,-0.0038496439536653735,-0.019860662512479133,0.0008631000581935466,-0.016428016328288143,-0.00598231296706084,-0.00848590544698622,-0.006775381744110733,-0.01209141052548363,0.005088824676870866,0.012555347471179637,0.003116762637586164,0.023929124554575715,-0.01401703410765117,0.02065502360338453,0.0001232624929777397,0.012833808690428565,0.020474143297660147,0.0012862409941825617,0.015164337865904402,-0.0072508453405694725,-0.0007764648694840924,0.020421087465274254,0.0019980382854491276,0.011430314460651656,-0.010947618649889362,0.009039099120800635,-0.004945784972393223,-0.010239352234272837,0.011779192932348555,0.0017599394352507006,-0.018950244757298763,-0.021424306669878643,-0.02795103238438665,-0.010806459903257008,0.0018108291937003493,-0.015279292599583943,0.020954503383565106,-0.013815788503043259,0.00034909856064011376,0.00813719593566086,0.008180062234769785,-0.01924558311970551,0.009166436929042133,0.0008440241968391061,-0.016084356665780584,0.0007926254983410925,0.01136894888177731,0.016093697475467718,-0.0030521766074273647,0.01454342668418561
0398286,0.0006731906471889844,0.00025652263220464033,0.0005636459486318904,-0.00012901049320231207,0.00033117372291577307,0.0004800345671551244,0.0007232749235690896,0.0007017092229073877,0.0002933356173051075,0.0010354364371800101,0.0013893598988241856,5.9096159823222336e-05,0.0009901460836106092,0.00028534285210654684,-0.0006548195849589101,-0.0006846083642400339,-0.00032085400592824246,-0.00039061463735571623,-0.00030794104723316356,-0.0001942316465536846,0.0012025614890120407,0.000691032278646558,-0.00161139529168222,0.0011044207849268876,0.0005656821943927295,-0.0017972583120649671,0.004266716888825731,0.000761312243508853,0.002154671090736943,-0.0012999500691745233,0.002163483845184124,0.001623702872580454,-0.0028822860687591793,-0.003033196803449378,0.004089840814997167,-0.001467432490789504,-0.0014853556173112994,-8.961412022916607e-05,-0.001725097229572725,-0.0021160679002377126,-0.002508602040119652,-0.002121045512933629,0.0019207322088921669,-0.0025189433442149023,-0.002713249910162083,-0.0022308793993153124,-0.0009098329793778312,-0.003264068365530661,-0.0036854374054264808,0.003471031976036762,-0.0017332737217456047,-0.005201231939299686,0.004974000986031397,-0.002149470304742412,0.0016473782944061931,0.002301966246122056,-0.0007678237207708314,-0.0037234619030545066,-0.00152730944879971,-0.0027442487495295954,-0.004547932139135639,0.007606423233736684,0.00535314360860026,0.005826894151241784,0.009753945195381367,0.006634150056610825,-0.0017875644082684505,0.004102480603029829,0.004634372184620239,0.008992843939826065,-0.0102510052318633,0.002216314639891227,0.0042461700636424165,0.009427883448648793,0.0030626530474026216,-0.0051227128693096475,-0.006061475712648391,0.006414746953865851,0.007538365145803773,-0.0007041542025135355,-0.007377698230445444,-0.0007065534734808151,0.001886436589319303,0.0011805379383089546,-0.012214685100917187,0.0012835815452959774,0.00519379226872834,-0.0044457438130645465,-0.007190611874084092,0.0018360474814042471,-0.007099068051369764,-0.005063422357077945,-0.0032291237709312936,-0.00627487359143457,0.00646161212121899,0.009006578084125215,0.0034718164664148694,-0.005439182430111284,-0.001480727862059214,0.009063659477172055
2395427,0.006131765875690749,0.005851745364124686,0.006946842894444312,0.01395550957491807,0.013351791212265991,0.0005483331049337918,0.03808558021585585,0.042256889490350176,-0.017649536642612765,0.005528653303235783,0.001993971068717419,-0.017650544717555,0.023283753343422562,0.005740634665892483,-0.03216956735177119,-0.025625569479883217,-0.04500268238873599,-0.04720322365147532,-0.029079551051367468,0.04695806142875866,-0.05114147810076097,-0.06431996773774117,-0.10360374440694105,-0.006248302862069465,0.13886946335473446,0.07611759497109721,0.06485839613612315,-0.06262599163441708,-0.0056151054037586285,-0.006521357413719784,-0.11559701420218228,0.02313955314652117,0.015783640591612705,-0.059060239618037816,-0.002726702891670172,-0.03688921511831761,-0.16853224478378875,-0.026870332665721298,0.12080312245780103,0.16818039434155355,0.19736137048549354,0.18192882228663648,-0.16904170512237499,0.052391407109236635,-0.0035778312087013605,0.017070951839064624,0.04486607291707647,-0.12549628178675984,0.05630328446109776,0.07402813871162689,-0.20413186500557326,-0.13099064668849292,-0.008351304867312863,0.16031618968802458,0.05874664435186361,0.0536058779604927,-0.09969055200548686,-0.033269906324556134,0.012169285789124112,-0.013630019273813894,-0.04556828416242885,0.07880223248412939,0.052359604892110105,0.0428566567317109,-0.009536517464706747,-0.05397646451685294,0.09877655449495211,-0.04325804235571926,-0.015727247752573538,0.008599557312479989,-0.0004190196366762223,-0.042038237935597536,0.04408509694551139,-0.10483986895656607,-0.0154887694197386,-0.004088386635927003,0.05181508372628696,0.04384699649579691,0.010603243594786167,-0.03866796318528864,0.033662518697238956,-0.039193027127663684,0.025006619956561588,1.1890960132286435e-05,0.021073673788311,0.0065130988484945924,-0.017069534420414145,-0.023017456031875674,-0.02231944372361761,0.0032254017205611708,0.012845431737685107,0.026807844347869647,-0.0430051234722451,-0.023305487745060888,0.011965917476700698,0.031668176808367914,0.0016080600198494634,0.008729227062622769,-0.019889841839473257,0.007533270655194667
0417741,0.35401254524715325,-0.18004658640251395,-0.12969554230285266,-0.06766180526976068,0.014034799336967748,0.02721616932688307,-0.011540059459851664,-0.011161677410227925,0.006387532694560472,-0.009121712228029134,0.03536804034947407,-0.026154001353003425,-0.015623557689742123,-0.002208296771061898,-0.014548103150475857,-0.07587946282664898,-0.026736938024099443,-0.07506511953639775,-0.028760380993720507,-0.0861325925663417,0.015360798446396028,0.16921857704570772,-0.020892344567040668,-0.039901607859583334,0.05436787225994016,-0.05688261100937356,0.13101905334425096,0.1961666870420087,0.05830580094014009,-0.19152698573970614,0.0421284679783833,-0.056117826653031985,-0.010789178020891481,-0.05363437442944849,0.04137038042319761,-0.06863540989063158,-0.15604695441554514,0.1804386278379867,0.17896788696784952,-0.004157981936436568,-0.04780668089412945,-0.011652443723162525,0.05997682083188599,-0.12467297824787674,0.02431498529181776,-0.09565061888859482,-0.02344836648099845,-0.012151987919497998,-0.09538872529004151,0.060482521542274924,-0.07874140434503502,-0.023175278152983005,-0.09904960232290476,0.03199417662130854,0.02734021410584096,-0.052277849480326745,-0.013923745699245373,0.11573595568545982,0.007347279271443018,0.09350144755546816,0.04123556800143389,0.0631336862169158,-0.05872972034000307,-0.04869804649827271,0.1110214982120952,0.04733138840992502,-0.02985257475258728,0.006832232003634722,-0.061552839147880185,-0.08876994709545148,-0.018497601500703655,0.022869160862476475,0.07278206749215209,-0.006944495450555056,-0.04477285691926185,0.16731028311317828,-0.12916169012185733,0.10045955270236263,0.038326606854805184,0.0023480105662813423,-0.06026798650590577,-0.14044020035572571,0.018866826031002294,-0.03819701051471077,-0.057729829689888046,-0.04615728228398506,0.07141975512336335,-0.004576394145329974,0.012736546069669617,-0.002626900251216109,0.0036545334272222864,-0.03251055217685146,-0.0032004993599790968,-0.015853223760645633,-0.04791405580614476,0.14132321986497595,0.06221780292237012,0.053059064321348964,-0.06527877131637566,0.025637237868477727
